country_code,year,BANK,ATM,DEP,LOAN
DZA,2011,5.152014332918829,6.064272313493716,39.45626502778394,23.38979080885193
DZA,2012,5.192504478305437,6.170003552069942,37.98610624688218,24.33384966056203
DZA,2013,5.190305031403517,6.478832640315408,39.65309307788971,28.27307369338301
DZA,2014,5.194557788545011,7.582983328432717,44.24325528020104,33.77449447939143
DZA,2015,5.243422638669161,8.328203183648466,44.1498178988764,38.53789019201103
DZA,2016,5.243109443069276,8.552171230648758,41.15335462639187,39.9720742948479
DZA,2017,5.207979514869689,9.10112396484131,43.69614329315171,42.13178594031717
DZA,2018,5.275500696352582,9.504007016348378,44.58273404612181,43.9696858763278
DZA,2019,5.288144605846077,9.287553718957623,42.63494963908617,47.01425630433027
DZA,2020,5.246495665928371,9.9479861500394,47.4444837582095,53.48829504564847
DZA,2021,5.251863732504729,9.873115748360185,46.43340330425592,38.92997339358253
DZA,2022,4.947280934972507,11.57333072191512,43.07684052285273,31.56191930441767
DZA,2023,4.93444619461131,12.01756263092679,44.34537304143906,31.7938437348494
DZA,2024,4.908634702348792,12.08609493857523,45.71751762211575,31.6758637695317
ECU,2010,12.26726842608918,44.66444819073729,22.4130618602179,15.05191552673779
ECU,2011,12.63908424261374,26.18500861025806,22.66356202116036,15.48337029120884
ECU,2012,12.88347277797987,28.63199330429099,23.89815010665635,15.98053014127193
ECU,2013,11.92257382859355,31.5703965567462,24.83076858812246,15.77811433371098
ECU,2014,11.53731386894922,35.55936492532622,26.14320512311426,17.17702649988739
ECU,2015,11.47193802796692,38.41019733986206,24.43037738088471,17.23777278365981
ECU,2016,10.91448929808055,39.46333591705056,28.68180988843288,18.66413337512037
ECU,2017,9.639748359503647,40.80329911277876,28.67681597605402,21.08403760280974
ECU,2018,9.42822615398014,47.56124024719888,28.36052966899699,19.28394727252762
ECU,2019,9.643107259895697,54.5233742454446,31.21710027905357,20.76488774923712
ECU,2020,9.585767102560972,57.51460261536583,38.54499303377982,22.88470585661528
ECU,2021,9.198461778825124,60.10323821762231,37.8736909929889,23.76371715538163
ECU,2022,8.993795411040178,64.71163850606882,37.46220624421176,25.20853812560501
ECU,2023,8.906707907962634,69.01400815278957,38.04834198559194,25.88698314018474
ECU,2024,8.036324478607867,69.81602510252883,43.45661080343445,27.98015858933914
ECU,2025,7.831135993208609,53.064927014531,,
EGY,2010,4.635394073402574,8.692039995283473,63.38420217318072,31.32571200562168
EGY,2011,4.649148444518931,9.287698526322394,58.4079907997069,30.05000242735881
EGY,2012,4.59469262180525,10.37003801287046,53.23538686471262,26.30285637562032
EGY,2013,4.575642560614154,10.97477594575402,56.82496808782231,25.28276742404902
EGY,2014,4.5665675609426,12.07481955722581,69.37256913470117,25.30250178412132
EGY,2015,4.623648209034827,13.73108048852657,74.0744362944852,30.7175456979858
EGY,2016,4.744948402718768,15.70256906614976,96.16833916655747,45.40112896152519
EGY,2017,4.880638606954775,17.72483686771084,90.65185043354576,40.02790010667688
EGY,2018,4.996794517879899,18.75719788250301,81.49223222361366,38.88764697310081
EGY,2019,6.65390317462651,20.10042674392613,75.45524773200822,33.78426183006773
EGY,2020,6.760889699945797,22.06979267916661,84.1565644117934,40.52547666027371
EGY,2021,6.792708534155424,27.60935443959625,96.54831273555268,46.51034601247257
EGY,2022,6.64966544645472,31.31056314245607,109.1834711762831,52.19828
EGY,2023,6.58215086390207,32.46441223931356,99.82125994910936,53.78586376367683
EGY,2024,6.564351114438116,37.05836131119086,96.9739062986758,60.24337208651809
ESP,2010,96.0761502918472,149.6685332438318,79.27114617809116,149.554899758157
ESP,2011,88.4886964336795,147.3452333857274,77.79471829997475,143.7064770887722
ESP,2012,83.97134709663675,136.280706389293,80.36669227888228,132.8862779015487
ESP,2013,73.75452577699453,130.9779518637015,84.61680960013727,120.9415084258598
ESP,2014,69.83412912113081,118.9197028626469,82.51954619524155,110.4135044164824
ESP,2015,67.61960735975426,116.9576179165528,78.67542626702677,100.3313366056119
ESP,2016,61.95958972839482,113.3113414864675,78.44567115507401,93.92137079718282
ESP,2017,58.68042797235854,112.0116047995437,77.344139949266,88.13622626544414
ESP,2018,55.1237205139697,108.5315567894558,77.5565960226879,82.0368463947154
ESP,2019,49.54299188567608,106.051920440271,78.96283829593766,78.14965183335859
ESP,2020,45.4169375768741,103.1435756012976,95.66999700676756,89.87702950902133
ESP,2021,37.19410347129297,95.95745731002216,92.29908990395587,82.14381767645455
ESP,2022,33.4857995602912,89.81295422351212,85.35659919818232,73.21614278673499
ESP,2023,32.36949881857887,86.95770776544634,78.05917318283629,64.40706843112704
ESP,2024,31.32676103502451,84.18272918064497,76.874481269795,61.00556223285983
EST,2010,19.49298739778365,88.78169714808735,50.73808815500999,92.311790568561
EST,2011,17.37074606018117,87.9226992892247,47.61986701883781,77.24929231214453
EST,2012,16.03267441131423,83.6565245819413,47.93146440765961,71.78141688729089
EST,2013,13.95691006617376,79.59940966772649,47.53334718051195,68.29584593114052
EST,2014,12.39013925793014,76.692248837407,48.25564700258991,65.94023490482422
EST,2015,11.13371043120046,72.50489475928103,52.02540206530994,66.94623597572497
EST,2016,10.42353071270665,69.97361487138723,53.5200467569458,67.50412295745272
EST,2017,10.06370962843152,67.81670992852953,53.35141735136307,62.07402246985848
EST,2018,9.677565233120788,67.92384570162348,53.45995685077206,60.2417385568308
EST,2019,8.928386225754696,65.65520376110524,53.17390590838879,57.65536448830889
EST,2020,7.921005967757905,64.62820778238836,64.6079750431813,61.85253119524266
EST,2021,7.457959124992699,62.44917580566176,66.62053148402352,58.79868326780314
EST,2022,6.814876964919315,59.20977518871456,58.62057748800861,56.55047405923804
EST,2023,6.513385006187716,58.01254912177859,57.16858889401269,57.37002570809301
EST,2024,6.220624827204866,57.19518938346696,58.79006066300043,60.4326794580016
ETH,2010,1.348834692272418,0.2949940126387642,24.755196891351,12.21708259934574
ETH,2011,1.874030380206103,0.3133175139320549,26.70699491107902,12.3909258095244
ETH,2012,2.886943740401195,0.4541471549847832,24.05462463449275,13.26702204663429
ETH,2022,11.87045704354878,9.129696290904135,28.19558575426844,26.82573483130416
ETH,2023,14.2622087274824,10.07030606348788,,
FIN,2010,15.50721208257613,36.84638721061676,33.14231824464913,49.95179417711683
FIN,2011,17.0225059306544,36.46727445457424,32.65219391330348,48.10871372992841
FIN,2012,15.49590088105581,35.72236208814007,31.90216895805428,50.5303859403727
FIN,2013,14.1010213891156,36.34147790143364,31.85620762039244,50.74246411070433
FIN,2014,9.418014866445978,35.85416357295829,31.98408695208278,50.19833487402298
FIN,2015,8.487438155158223,33.73156654980621,33.73470075848272,51.18605149621774
FIN,2016,7.303984214698877,31.67233631195317,30.01684344245933,36.95243043197337
FIN,2017,6.455889807926446,32.45276151769737,29.58441353673689,34.40614778013938
FIN,2018,4.795619137112584,34.69263213604869,29.84615717299325,35.11053276970311
FIN,2019,4.477942901922286,37.69652894839386,30.79394122412145,35.01448961387401
FIN,2020,4.009779573625342,37.24592042453059,35.95380071333449,36.90420582949147
FIN,2021,6.14768664472711,36.67265852653186,37.08353011344889,36.15906713132125
FIN,2022,5.965505367468762,36.00532776949117,35.16326562160558,35.310105683886
FIN,2023,5.873742329660946,35.30561249763945,32.03143902456907,33.75112727379373
FIN,2024,3.781967495859577,33.45586630952703,31.43946526077951,32.71005025853454
FJI,2010,10.78574125006741,32.03999606637672,43.80890420589668,46.32956343705093
FJI,2011,10.5529593175543,35.28153562883825,42.48448901516986,43.25780218600778
FJI,2012,10.17768675272292,35.54361373643236,41.15434968205464,43.55003015187166
FJI,2013,10.75422999713221,40.36732709068465,42.96469097114718,46.94154626405218
FJI,2014,11.95318078797852,43.6213480704151,45.38000739521231,54.73963392047484
FJI,2015,12.06699969523091,45.17389629496698,49.14481839246196,58.16537984321078
FJI,2016,11.72052711528526,50.27489262609205,50.2799322798079,60.45220801615883
FJI,2017,11.53363515575021,49.97908567491757,50.47485114451987,60.4896068657403
FJI,2018,11.35401195546772,51.86021676956879,49.78654099129193,60.44899621371655
FJI,2019,10.87232824018351,51.91153906228466,52.59283154783743,61.61336085146749
FJI,2020,10.36616970029574,51.37351748528919,67.49485514681791,73.73697861108141
FJI,2021,10.30370160480152,49.09410764640727,80.98206731271586,80.66352549010833
FJI,2022,10.22985583425227,48.74225426908432,70.3915604221546,72.29483939348697
FJI,2023,10.13314656553389,47.23834501873887,69.68580389080049,70.42466982744982
FJI,2024,10.18982612316989,45.48502095559894,66.61780136187879,71.96948760995863
FJI,2025,9.812493501053744,44.66881369882675,,
FRA,2010,41.61308906730051,106.1667030352544,30.75220119484488,40.01903736082061
FRA,2011,41.4226375362333,109.2917324571457,29.71411751184812,37.37435994919843
FRA,2012,39.02729364199302,109.4372052995307,30.88813941761836,36.70400668107401
FRA,2013,38.62136084523781,108.9156560607669,32.45291347851677,35.96412293807821
FRA,2014,38.01914247017087,108.112434715891,33.14900222079524,36.09969295172614
FRA,2015,37.55429216224719,107.0881814922185,34.22150974697034,37.14319329227465
FRA,2016,37.11423316754447,104.5331177295091,36.03867517930441,38.32963156958517
FRA,2017,35.90385095112976,101.9685390639652,37.55788872884141,39.31393592738256
FRA,2018,34.68389659565295,97.79632285826052,38.33192590696211,40.21741022509057
FRA,2019,34.02560553851034,95.82662787105224,40.82358121656586,42.15998062664897
FRA,2020,33.37093095024931,92.99067470163432,49.88193812988617,48.47559134460263
FRA,2021,33.00312045047113,89.03486329309193,48.42458560297787,46.29612352288703
FRA,2022,32.03855747337912,84.28869373419808,47.21189002794214,46.22016264916792
FRA,2023,31.11274668114278,77.6463643558859,43.79183018977408,42.8850641897486
FRA,2024,30.05352264413105,,41.97594995619799,41.36087385019711
FSM,2010,14.45608962775569,8.673653776653415,53.75097219504736,19.56629078385083
FSM,2011,14.3775250528374,8.626515031702443,55.88777315603363,18.24195438921656
FSM,2012,14.28775539362766,14.28775539362766,59.99568570365764,17.60038129237512
FSM,2013,14.17474627204173,14.17474627204173,70.11266532954393,18.1655541990182
FSM,2014,14.05619667430387,14.05619667430387,77.1568433611359,19.28921084028398
FSM,2015,13.93728222996516,13.93728222996516,74.91684701385518,24.97228233795172
FSM,2016,13.83317194632729,13.83317194632729,86.8227887000942,22.92855335389812
FSM,2017,13.74041605979829,13.74041605979829,82.62388106155984,19.96281690077956
FSM,2018,13.64033173286774,13.64033173286774,82.64372248653387,18.75961798774082
FSM,2019,13.5475655024792,13.5475655024792,84.400483878297,20.27639252331459
FSM,2020,13.40985892828407,13.40985892828407,89.8357692090157,20.91698506956186
FSM,2021,13.26999124180578,11.9429921176252,111.8482692429778,20.17354627898459
FSM,2022,13.17870321560358,13.17870321560358,104.818553006753,20.67521917105678
FSM,2023,13.0816425310362,13.0816425310362,95.51339731005442,18.9224655048221
FSM,2024,12.96663684340193,12.96663684340193,96.09161677885638,17.60619027073969
FSM,2025,12.84026707755521,12.84026707755521,,
GAB,2010,4.453884204578036,8.44382213784586,15.12325874175446,8.243449800357848
GAB,2011,4.999415246966649,9.641729404864252,16.0249231361075,9.403288958636384
GAB,2012,8.503605872469963,11.16635114566763,18.20480192422181,15.47567064113395
GAB,2013,8.84905253111848,12.23981097762182,20.1908115436892,19.86523829479045
GBR,2010,24.77796040349155,122.3112002824643,149.0105082020922,158.0032488826915
GBR,2011,24.1131939087078,123.7062388387353,140.7683193090299,146.0844826445486
GBR,2012,22.13670720316771,126.2277111721239,139.1488082907601,142.332709931348
GBR,2013,25.21813401400102,128.9131283936481,134.5684002288138,133.5049436919299
GBR,2014,,129.9572694847618,126.6291689619514,121.6889107947645
GBR,2015,,131.8638916177597,123.9953434760398,119.912692784736
GBR,2016,,130.0772047779687,129.70198002154,122.3579001277838
GBR,2017,,128.7241780750419,131.4410880862356,123.1155899546791
GBR,2018,,116.2717639304701,132.7320861737004,125.1073268460218
GBR,2019,,111.0614855915472,127.0741445198823,123.4281337612207
GBR,2020,,99.67986059504643,150.5942516375198,135.6980269894832
GBR,2021,,97.02973762121744,147.0697908462414,127.7711997899711
GBR,2022,,90.28530965572668,137.7289596220435,118.5789976995188
GBR,2023,,84.30069638407419,127.6343001307546,112.1806516338797
GBR,2024,,77.68013638267854,124.0352733735556,106.3789442891572
GBR,2025,,73.49040588236599,,
GEO,2010,21.36716803316029,48.63543558382463,21.78916975613481,27.99349275288757
GEO,2011,23.75653672888196,51.30888373400401,21.68168155518579,29.50228958712119
GEO,2012,28.13902724735327,63.76640054998108,22.77571718318316,31.13114852810795
GEO,2013,33.01052330453549,68.37184616235284,27.23957574732051,35.60379284584415
GEO,2014,32.52992171906695,71.30027740056715,29.15055143865611,40.29895559893216
GEO,2015,32.34779711834763,70.52552677604731,32.8873803328151,45.16817694912627
GEO,2016,32.96642979924281,74.96934289370954,37.37556944686084,51.15772818192871
GEO,2017,33.52403138414236,76.6984108196878,37.95718747728259,53.13257091569142
GEO,2018,31.81466169565392,78.35458082156804,37.44191182321368,55.88523578260501
GEO,2019,33.90750954603309,85.90581247348324,39.68774837994973,61.67152662322706
GEO,2020,31.96264586782494,91.56958012984316,43.25366174555156,74.91785513337126
GEO,2021,31.60732482649323,96.49812049300584,40.52952121007889,69.44619470117749
GEO,2022,31.31028768548611,99.19481971973876,38.35638483218906,59.7312099596296
GEO,2023,31.4277290057146,97.01010493521012,39.39447012331255,62.20102019142225
GEO,2024,31.61801044356632,104.9580477115778,37.59406618461685,65.02994342420745
GHA,2010,5.419348356804436,3.972368694786123,16.27127877308695,10.90753524789713
GHA,2011,5.440210095859428,4.110085378045387,17.48628651613726,11.40868635128107
GHA,2012,5.736525468844282,5.522621129328055,19.24450974707244,12.56431298741505
GHA,2013,5.901370160410488,8.188624976329756,18.74370167805292,13.66751929664454
GHA,2014,6.129088332913845,8.241929838631885,20.4357470642876,15.18979253080655
GHA,2015,7.217664711972545,10.32810591064291,22.47770608319066,16.40230180672539
GHA,2016,7.212814169827903,11.27843124041216,23.52715276240855,16.12471344923782
GHA,2017,8.684419314080174,11.64760700654847,22.14983164126757,14.39489755140163
GHA,2018,8.817350501183315,11.88425502333403,22.12977556392956,11.82708105882841
GHA,2019,8.576095472867852,11.50888159854516,23.40797028913939,12.6688385721045
GHA,2020,6.345294760356988,11.82868698243215,26.48560309333195,12.18782113501054
GHA,2021,11.86892130435783,11.75028367289315,26.22004974744582,11.64563710314818
GHA,2022,6.107924354590538,11.35983292988974,25.7046576716967,11.39444838108189
GHA,2023,5.846573519457288,11.24568010008311,24.16099817006649,8.674720685615661
GHA,2024,5.893520369749958,10.96569437990151,23.4796355758234,8.122658470544627
GIN,2010,1.403330536489799,0.7276528707724884,7.928176640717571,1.753775784524826
GIN,2011,1.54851419221673,0.9594055321342784,10.41228307065699,3.006379493536391
GIN,2012,1.700458371634523,1.160889849865876,9.402437851783926,3.401473999724602
GIN,2013,1.763748018564163,1.414176339209104,14.71899741595561,6.295345133474527
GIN,2014,2.36198263896447,1.759908632953919,16.21705674913797,9.322425508911394
GIN,2015,2.62286629826636,2.158244268287748,17.13636607431442,9.54206923689129
GIN,2016,2.604202280466475,2.327778574718637,16.78947862779328,9.108599048735888
GIN,2017,2.628098241703369,2.331377472478795,16.40159486110388,8.157884914677476
GIN,2018,2.662385623776366,2.387912879057153,16.21688962090401,8.384012873075326
GIN,2019,2.624216348388298,2.437723816015526,17.22451590969159,9.683146914281846
GIN,2020,2.637043192052883,2.456069639657096,18.96696987273538,9.585347461031722
GIN,2021,2.597250076788263,2.496873262226398,17.63887382637947,8.800299994979165
GIN,2022,2.70321148830788,2.654504975005035,23.14316757969151,11.7495798911416
GIN,2023,2.764575159228896,2.634616497897623,20.22588198657327,10.64826823170894
GIN,2024,2.775258956316851,2.649110821938812,22.2017483486058,10.17999610382383
GMB,2010,6.826883331369435,2.992606391833177,25.97175228242753,12.23310334056212
GMB,2011,6.602660057976782,3.617895922179059,29.80146782666795,13.12809225579755
GMB,2012,6.5649076798916,4.639201427123398,29.05680850045133,12.04314542517243
GMB,2013,6.611245219561149,4.916054137622393,30.71349649044297,12.23526071354403
GMB,2014,6.570167333949287,5.174006775485063,32.85383448151105,10.56927949179773
GMB,2015,6.689357391660283,5.255923664875936,28.23096671171964,8.388376491800114
GMB,2016,6.567398506650843,7.03097957770855,28.78244677724395,6.92810095900746
GMB,2017,6.524394862376515,8.174241839069426,31.99215844465417,5.946492552257244
GMB,2018,6.261727086265484,6.989834886994029,33.78175121647542,6.886624291259708
GMB,2019,6.07972355638378,7.56430721550075,38.58304610668968,8.095269586485376
GMB,2020,5.898426354717644,8.024603296534469,45.2331365463212,7.931013755824084
GMB,2021,5.85195096065095,8.511928670037745,48.35380838819742,8.874076113512185
GMB,2022,5.803995212348838,8.512526311444963,44.61604509326712,11.9734213968438
GMB,2023,5.691092502141977,8.317750580053659,40.03356541365062,11.52813993317996
GMB,2024,5.639275553194741,8.428594644022247,38.31253347563105,10.81940686158207
GNB,2010,1.910041537785678,1.460619999483165,14.7707588275789,9.30449456855741
GNB,2011,2.29165825482585,1.418645586320764,19.10980992286085,12.70362210697359
GNB,2012,2.436967310732404,2.013146908865899,16.77076259450205,14.45564892000199
GNB,2013,2.674201056720833,3.908447698284294,17.23897811531538,13.1261967845082
GNB,2014,2.595906255834549,4.19338702865581,19.25470347073362,12.74096555612762
GNB,2015,3.198331440179572,3.973684516586741,17.18002122403688,15.55592739207078
GNB,2016,3.104771940388379,4.798283907872949,16.39912826392785,14.64752425329137
GNB,2017,3.013847258220953,5.023078763701589,16.11862415104862,11.44955263469287
GNB,2018,2.925166269109978,5.141201321466022,18.20436542413564,15.36181215377451
GNB,2019,3.613403662786846,5.936306017435533,18.50144931465507,15.77220787731815
GNB,2020,3.508619508592776,6.098314860173159,22.77509085309578,16.01889191690349
GNB,2021,3.408036962595171,6.491498976371755,22.46539205203733,15.37649996158136
GNB,2022,3.308300526019784,7.404291653472849,24.22070398987227,20.85315991001015
GNB,2023,3.286662722671399,7.031929546180669,21.33779692317571,18.010406461859
GNB,2024,4.007311116503666,7.19831811668251,25.72097094164967,30.70397387390073
GNQ,2010,2.591192944317991,2.318435792284518,10.1931260423773,6.951568779775462
GNQ,2011,2.609079073359476,4.304980471043136,8.08983429973852,6.980005899875594
GNQ,2012,3.131599846676872,4.88529576081592,11.75236172731035,5.305668311766639
GNQ,2013,3.129965811142678,4.213415514999759,13.17029873379702,7.50261910843584
GNQ,2014,3.590061320563524,4.400720328432707,11.8146411618956,9.041745433918695
GNQ,2015,4.014487840562385,6.021731760843578,14.89584989467324,14.21550165397109
GNQ,2016,,7.523201014557394,18.55441983604867,16.76324093838397
GNQ,2017,4.561395870070712,8.604451300360662,17.46533262625409,14.66982415097205
GNQ,2018,5.402117630111004,8.803450952773487,16.58358457991948,14.38775145793394
GNQ,2019,5.310130957484195,8.97894870992782,15.92425534714122,12.14136310517993
GNQ,2020,5.440849522987589,10.50646804438983,17.742910916772,15.53097576676871
GNQ,2021,5.396293752280849,11.61575095829945,15.32550771846623,12.95102994813022
GNQ,2022,5.249096310241165,11.65477316341682,12.7685346563209,10.59722598408246
GRC,2010,41.121011003873,78.21839849251047,89.81097318535448,110.9382934750806
GRC,2011,39.47961603699563,74.43310826857407,81.74962427816685,117.4926745202113
GRC,2012,37.61415684392502,72.7666819846651,82.8827440535247,117.7848158071686
GRC,2013,32.48666390387538,77.39092762890313,87.49943395917332,118.0322942022436
GRC,2014,28.15067479392448,74.52028573741063,86.76643221685698,116.1828967388702
GRC,2015,26.81135214911737,57.1997125857631,70.62787168779712,112.4546332742672
GRC,2016,24.64157463132538,57.59100408993741,73.20321287386743,110.0220543676346
GRC,2017,22.9143164281307,60.11612745227461,73.7826811028394,101.8694790808931
GRC,2018,20.94502881981563,60.94187346482459,77.17161243457795,92.50692047375836
GRC,2019,19.32775121179341,62.11869589916486,80.12343585633963,81.52152704729853
GRC,2020,18.3608608303378,62.50969226935884,96.55469725049916,83.46035302698886
GRC,2021,17.0461066923411,63.08930256113076,96.67548243366096,57.79298397504315
GRC,2022,16.33754865814675,66.4734706124868,89.9787884969368,54.07541247663025
GRC,2023,15.64759002646856,67.2724037456349,85.80448887173847,51.28609985306192
GRC,2024,15.22938470401863,68.08300314149041,84.98438672006209,50.48175048216677
GRD,2010,29.48147973443083,45.9911083857121,85.4892061448596,81.17685205645277
GRD,2011,30.36780078722684,44.38370884286999,84.59138971731903,82.21897192216403
GRD,2012,31.22686898593634,34.69652109548483,77.66460771966217,79.93512927841162
GRD,2013,30.91579453591957,42.36608880848238,76.1890842919119,73.08139969319625
GRD,2014,30.61606322784021,40.82141763712028,74.67408087637747,64.17689269577089
GRD,2015,30.3275374039628,41.55995866468976,76.31760973580197,58.46849089125977
GRD,2016,22.29058000089162,40.12304400160492,75.21212797800749,54.61162491321958
GRD,2017,22.15428242279233,38.76999423988657,73.03222728543932,52.1640482339974
GRD,2018,22.01988395521156,40.73678531714138,76.90626398991616,52.72781536644452
GRD,2019,21.88590875764639,41.58322663952814,77.18179348738406,51.12452348759771
GRD,2020,19.55968965292417,39.11937930584835,94.5899666691514,61.11251912353002
GRD,2021,20.49887795615398,37.76109097186259,89.20541217462484,58.54398025474128
GRD,2022,20.37031080805807,39.66849999463939,88.19332607425407,54.4901516374574
GRD,2023,17.0493899515158,37.29554051894081,82.7629201856733,53.30474206915041
GRD,2024,15.88629648065579,43.42254371379248,84.46330138758383,55.38918834689857
GTM,2010,33.63043053084289,,32.04627562010622,24.68328640346379
GTM,2011,34.45024898986358,26.52393570227577,31.76754368939023,25.51640155194863
GTM,2012,35.01103366678551,30.20517792958383,33.11573414175776,28.65157673038425
GTM,2013,35.31469647715105,32.44459747017411,34.37153646955658,30.25817926338146
GTM,2014,35.1323048824701,34.45473884127105,34.76883310543409,30.80161744584199
GTM,2015,35.09227278787233,35.2596601721018,35.61580841593538,32.96818457708774
GTM,2016,34.11233062000647,36.66260604016435,35.89216105539235,33.26067989558259
GTM,2017,33.35890974266944,36.99178093245064,36.79387825513014,32.83352162089402
GTM,2018,27.04958476882357,35.98105143777475,38.49948865995003,33.45328054946242
GTM,2019,24.99877766931417,36.12220955708525,38.8822276312002,32.638329876941
GTM,2020,23.76903633485811,35.29236262828622,45.38787275228312,34.4311004724617
GTM,2021,23.49239332652545,36.08581475817864,44.96667739548118,34.89504449798961
GTM,2022,22.75770982995669,35.66457050922229,45.10091941327692,36.60002446708406
GTM,2023,22.26843208693258,35.39859558470407,42.80507897949348,38.14421824697287
GTM,2024,21.93873986037973,33.58699587745431,43.4094506526353,40.1108027634984
GTM,2025,21.62177091225564,32.70031015255024,,
GUY,2010,6.69387530097829,14.56902271389393,35.5696328366811,12.36209296492165
GUY,2011,7.441918761664718,15.27551745815389,34.45968286740344,13.28666507010223
GUY,2012,7.776578888532462,16.33081566591817,32.16142657513016,13.11429040028064
GUY,2013,8.279197649478025,16.17331633851521,33.3984657426282,14.35398899723211
GUY,2014,8.5823976930515,16.59263553989957,33.58484732201846,15.59574853342064
GUY,2015,8.694337340288802,17.19966734709307,33.60392847412333,15.39775405826145
GUY,2016,8.62199846678375,19.49321392490239,33.62122857108905,14.85607215043692
GUY,2017,8.556213391961997,20.8325195630379,30.05664692808264,14.35871036947802
GUY,2018,8.24403785805559,20.78931285944453,31.28402609809324,14.62093368413257
GUY,2019,8.050571590582932,20.65146625410404,33.73349939844785,14.78975854788381
GUY,2020,8.076650928902646,20.71836542631548,35.32684427971952,14.23450857632256
GUY,2021,7.994466438882304,20.50754434321982,27.44191357170745,11.16162893492469
GUY,2022,7.930337160008344,21.20503197132666,17.68437222341171,7.13809449979365
GUY,2023,8.047394014108622,21.74508595301692,18.63835251209517,6.959208575231625
GUY,2024,7.983191136279867,23.27015288660302,15.5855129108798,5.652160254478725
HKG,2010,23.92471387258719,47.03842049525618,385.2760021212251,234.7587360921269
HKG,2011,23.88398510627411,49.72488504328391,391.211385524418,259.5332870664744
HKG,2012,23.35576595274028,49.08669454474228,406.2740530833913,270.1861963742827
HKG,2013,22.95457909957195,50.44962439466363,427.9859751532172,298.5688911544424
HKG,2014,22.70762176394872,50.07883504109986,444.1856393238068,318.3451039710089
HKG,2015,22.26422518868388,49.61387228676074,446.9664770168621,311.0611660856947
HKG,2016,21.53000070072606,50.82189006609156,469.3420353264557,319.3612660092074
HKG,2017,21.05813375386391,50.46611575000065,477.8739249837664,347.8425047121553
HKG,2018,21.10897863045979,51.59635323045526,470.4991499698987,340.3271813189468
HKG,2019,20.78013533420507,52.66507868915114,482.9351841918973,362.3831335223418
HKG,2020,19.91756958644376,51.2252167881307,541.1862235606416,390.0229635850008
HKG,2021,19.40367161766241,50.06420354830801,528.4375249348582,377.571388259234
HKG,2022,18.74840993772686,48.89560863954845,548.7616701359111,374.0162494851314
HKG,2023,17.92026551711482,46.0637007488026,542.7069706940395,339.1352262089542
HKG,2024,17.5540704726129,46.03859430211506,545.8662619968001,309.5205301994685
HKG,2025,17.23250696102584,46.09212388195004,,
HND,2010,19.12734527116438,16.30939127561443,42.12580898273758,46.88069449483972
HND,2011,19.38985951522731,21.41119622144792,41.81646202708999,47.77141435034287
HND,2012,21.26435570999704,21.88176655042394,41.57621189068226,51.69605488850569
HND,2013,21.57722840853661,22.9698763205255,43.3586361218972,55.97692776379895
HND,2014,21.41769015604611,22.73596524958372,44.63761694159227,56.48089577474058
HND,2015,19.39333135519136,23.35183295256318,43.05116055687859,55.80655861630168
HND,2016,19.59429463287696,23.91085953962461,45.55233793789607,49.32773240511258
HND,2017,19.50294541660336,23.79673904461362,55.35798205126766,49.40530179935886
HND,2018,18.93126282091439,24.3533235317588,56.33541500662194,53.03019780487546
HND,2019,18.42312391685767,25.44003497109033,58.85341252519157,54.87967318294041
HND,2020,16.12974434136659,24.91586524276139,74.71320032792038,59.48470558538768
HND,2021,15.54078366004116,25.14159776349463,70.56382980139887,57.72795485498926
HND,2022,15.53002224902022,25.43302298359723,68.55617689003437,59.7776385812016
HND,2023,15.80590296700351,25.73053971372664,70.25059260030365,65.09253537836643
HND,2024,15.99043077235245,27.53389744981255,70.72661840406408,68.92772497658537
HND,2025,16.02566608140413,27.86902418546621,,
HRV,2010,36.11374345060497,104.2736245445931,58.79669336713252,68.71431397397915
HRV,2011,35.78841886765443,109.4299730760972,59.73078262971054,70.42459214860185
HRV,2012,35.52130201717939,112.6911236489071,61.61953412742186,66.03172203525205
HRV,2013,34.71130562750111,114.3088762797021,64.35000157693229,64.54619892860958
HRV,2014,34.1244742515077,117.8033771789579,66.09728197236606,63.40769139992534
HRV,2015,33.93862384663692,124.6391023727697,68.71482466746824,59.95162839080266
HRV,2016,33.32235890375425,129.7263091283025,68.35532899601021,55.38780478398663
HRV,2017,32.96122103655799,143.1119447641767,66.93459340275052,52.89863804110604
HRV,2018,30.8121646426009,151.0676415048661,67.52196753817474,51.82846083964628
HRV,2019,29.18219346994353,161.3464219668147,67.36048146289573,51.21860321010436
HRV,2020,27.9823946837631,146.2132383902926,79.41858865795918,57.32111335689669
HRV,2021,26.94823710353723,141.2750038992142,77.28104341557047,51.02818892980205
HRV,2022,26.29947077232981,126.6248397139562,77.1767142857385,49.29370972156824
HRV,2023,24.71347158795672,129.0592405148851,69.67091509643942,46.29824009276224
HRV,2024,24.15874821626407,119.5016687264704,65.99277412720598,46.26359032308796
HTI,2010,2.511993971214469,,24.94595442447251,6.463983237983692
HTI,2011,2.67286099581996,,25.86200955835871,7.646205802012264
HTI,2012,2.770038768231472,,25.76139169561122,9.098365364104644
HTI,2013,2.757566090797459,,22.66235692129585,9.67287183227956
HTI,2014,2.745738827389424,1.107152752979606,23.32086509366782,10.0919363098205
HTI,2015,2.734248018863707,1.316489786860304,24.92561971914138,9.395800890672476
HTI,2016,2.667055186620803,2.057037245000087,26.16000565766711,9.412475939574596
